game_id,team_id,opponent,points_scored,fast_break_points_for,fast_break_points_against,turnover_points_for,turnover_points_against,second_chance_points_for,second_chance_points_against,defensive_rebounds_for,defensive_rebounds_against,offensive_rebounds_for,offensive_rebounds_against,turnovers_for,turnovers_against,steals_for,steals_against,assists_for,assists_against,3P%_for,3P%_against,2P%_for,2P%_against,FT%_for,PFR_for,PFD_against,3PR_for,3PR_against,FTR_for,FTR_against,PACE,ORtg,DRtg,eFG%,TS%
E2016_031_b,RED,PAN,76,17,5,21,10,4,14,20,22,7,11,13,21,13,7,28,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_032_a,ZAL,TEL,68,5,0,6,15,16,10,19,21,11,9,14,12,3,5,17,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_032_b,TEL,ZAL,98,6,7,11,13,16,16,21,21,14,14,9,16,9,6,19,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_033_a,ULK,UNK,103,4,5,22,8,18,11,20,17,17,10,10,13,6,4,25,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_033_b,UNK,ULK,80,2,6,14,12,8,12,19,27,9,10,11,14,6,7,12,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_034_a,TEL,BAR,87,17,8,19,10,7,18,22,21,4,18,16,18,7,5,14,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_034_b,BAR,TEL,78,8,4,12,5,0,5,24,24,2,5,8,14,8,2,19,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_035_a,OLY,CSK,95,2,8,12,11,15,12,28,20,13,9,15,7,3,8,20,19,30.0,47.61904761904762,47.61904761904762,40.0,70.83333333333333,33.482142857142854,32.08705357142857,32.25806451612903,31.818181818181817,38.70967741935484,30.303030303030305,71.68,104.63169642857142,113.00223214285714,46.774193548387096,51.681367144432194
E2016_035_b,CSK,OLY,98,6,2,12,14,12,8,27,19,10,9,14,11,7,6,23,12,47.61904761904762,30.0,40.0,47.61904761904762,75.0,32.08705357142857,32.08705357142857,31.818181818181817,32.25806451612903,30.303030303030305,38.70967741935484,71.68,113.00223214285714,104.63169642857142,50.0,54.14438502673797
E2016_036_a,MAD,GAL,101,6,4,14,12,21,19,27,20,13,13,12,10,3,6,19,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_036_b,GAL,MAD,87,5,4,8,22,11,18,17,20,10,17,13,10,4,6,15,25,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_037_a,IST,PAN,84,9,4,22,5,16,9,17,22,17,11,9,19,9,5,19,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_037_b,PAN,IST,70,11,2,13,7,6,13,24,24,9,10,9,12,7,3,11,8,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_038_a,BAM,MIL,74,4,8,5,12,5,0,24,24,5,2,14,8,2,8,13,19,46.15384615384615,38.095238095238095,61.11111111111112,60.41666666666666,81.25,34.33897473632573,35.56536669119451,41.935483870967744,30.43478260869565,51.61290322580645,36.231884057971016,72.47999999999999,129.99754721609028,125.09197939661516,64.51612903225806,69.66351209253418
E2016_038_b,MIL,BAM,90,4,6,12,14,19,21,20,27,13,13,10,12,6,3,18,19,38.095238095238095,46.15384615384615,60.41666666666666,61.11111111111112,80.0,35.56536669119451,34.33897473632573,30.43478260869565,41.935483870967744,36.231884057971016,51.61290322580645,72.47999999999999,125.09197939661516,129.99754721609028,59.42028985507246,63.75
E2016_039_a,RED,BAS,59,2,11,7,13,13,6,24,24,10,9,12,9,3,7,8,11,30.43478260869565,38.888888888888886,36.11111111111112,45.71428571428572,72.72727272727273,28.90173410404624,35.47031003678402,38.983050847457626,33.9622641509434,37.28813559322034,45.283018867924525,76.12,82.76405675249606,91.96006305832896,39.83050847457627,45.864880605707626
E2016_039_b,BAS,RED,90,8,2,11,12,12,15,20,28,9,13,7,15,8,3,19,20,38.888888888888886,30.43478260869565,45.71428571428572,36.11111111111112,70.83333333333333,35.47031003678402,28.90173410404624,33.9622641509434,38.983050847457626,45.283018867924525,37.28813559322034,76.12,91.96006305832896,82.76405675249606,50.0,55.06607929515418
E2016_040_a,ZAL,DAR,74,8,17,10,19,18,7,21,22,18,4,18,16,5,7,23,14,37.5,39.285714285714285,54.285714285714285,48.48484848484848,88.88888888888889,35.76158940397351,31.788079470198674,31.37254901960784,45.90163934426229,52.94117647058823,37.704918032786885,75.5,105.96026490066224,109.93377483443707,54.90196078431372,63.61323155216285
E2016_040_b,DAR,ZAL,79,4,9,5,22,9,16,22,17,11,17,19,9,5,9,20,19,39.285714285714285,37.5,48.48484848484848,54.285714285714285,78.26086956521739,33.11258278145695,34.437086092715234,45.90163934426229,31.37254901960784,37.704918032786885,52.94117647058823,75.5,109.93377483443707,105.96026490066224,53.278688524590166,58.35208098987626
E2016_041_a,DAR,BAM,83,6,4,14,13,8,11,18,28,9,9,14,21,10,5,15,17,36.66666666666666,40.74074074074074,43.333333333333336,43.24324324324324,72.22222222222223,20.28985507246377,24.63768115942029,50.0,42.1875,30.0,10.9375,69.0,104.34782608695652,101.44927536231884,49.16666666666666,53.003533568904594
E2016_041_b,BAM,DAR,106,1,11,12,16,15,17,23,22,9,11,16,11,4,6,17,12,40.74074074074074,36.66666666666666,43.24324324324324,43.333333333333336,71.42857142857143,24.63768115942029,20.28985507246377,42.1875,50.0,10.9375,30.0,69.0,101.44927536231884,104.34782608695652,50.78125,52.17650566487776
E2016_042_a,MIL,IST,102,11,1,16,12,17,15,22,23,11,9,11,16,6,4,12,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_042_b,IST,MIL,91,4,12,13,25,15,2,36,29,15,10,18,13,6,5,19,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_043_a,BAR,ZAL,79,4,5,17,14,18,10,20,19,11,5,15,16,12,3,16,16,40.90909090909091,42.85714285714285,58.8235294117647,51.11111111111112,86.20689655172414,28.011204481792717,43.41736694677871,39.285714285714285,31.818181818181817,51.785714285714285,24.24242424242424,71.4,128.8515406162465,120.44817927170868,59.82142857142857,66.89936009307736
E2016_043_b,ZAL,BAR,80,4,6,13,14,11,8,28,18,9,9,21,14,5,10,17,15,42.85714285714285,40.90909090909091,51.11111111111112,58.8235294117647,81.25,43.41736694677871,28.011204481792717,31.818181818181817,39.285714285714285,24.24242424242424,51.785714285714285,71.4,120.44817927170868,128.8515406162465,55.30303030303031,58.87185104052573
E2016_044_a,PAN,TEL,83,12,4,25,13,2,15,29,36,10,15,13,18,5,6,21,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_044_b,TEL,PAN,69,5,4,14,17,10,18,19,20,5,11,16,15,3,12,16,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_045_a,UNK,RED,81,2,2,6,8,15,4,24,21,12,7,12,14,7,6,16,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_045_b,RED,UNK,63,8,7,27,19,9,8,25,33,10,8,17,21,9,9,15,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_046_a,CSK,MAD,81,0,7,13,5,11,23,18,26,14,17,10,17,5,3,18,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_046_b,MAD,CSK,90,4,0,19,8,8,9,29,20,9,8,15,15,9,6,19,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_047_a,GAL,OLY,81,0,4,8,19,9,8,20,29,8,9,15,15,6,9,16,19,59.09090909090909,46.15384615384615,45.94594594594594,45.0,66.66666666666667,33.85049365303244,26.798307475317348,37.28813559322034,39.39393939393939,40.67796610169491,31.818181818181817,70.9,125.52891396332862,122.7080394922426,61.86440677966102,63.973548016101205
E2016_047_b,OLY,GAL,75,7,0,5,13,23,11,26,18,17,14,17,10,3,5,14,18,46.15384615384615,59.09090909090909,45.0,45.94594594594594,71.42857142857143,26.798307475317348,33.85049365303244,39.39393939393939,37.28813559322034,31.818181818181817,40.67796610169491,70.9,122.7080394922426,125.52891396332862,54.54545454545455,57.81499202551834
E2016_048_a,BAS,ULK,70,7,8,19,27,8,9,33,25,8,10,21,17,9,9,17,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_048_b,ULK,BAS,73,2,2,8,6,4,15,21,24,7,12,14,12,6,7,18,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_049_a,IST,UNK,92,9,5,14,16,25,13,21,26,19,11,11,14,6,6,18,24,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_049_b,UNK,IST,65,0,0,11,9,8,6,27,26,10,8,8,10,5,2,11,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_050_a,BAM,RED,70,0,2,13,14,11,5,30,24,12,8,15,8,3,7,16,14,44.0,41.1764705882353,55.88235294117647,46.66666666666666,87.5,25.565123789020443,24.219590958019367,42.3728813559322,27.41935483870968,13.559322033898304,37.096774193548384,74.32000000000002,104.95156081808392,106.297093649085,60.16949152542373,62.38003838771593
E2016_050_b,RED,BAM,62,0,0,9,11,6,8,26,27,8,10,10,8,2,5,15,11,41.1764705882353,44.0,46.66666666666666,55.88235294117647,69.56521739130434,24.219590958019367,25.565123789020443,27.41935483870968,42.3728813559322,37.096774193548384,13.559322033898304,74.32000000000002,106.297093649085,104.95156081808392,50.80645161290322,54.76982806433721
E2016_051_a,MIL,BAS,105,5,9,16,14,13,25,26,21,11,19,14,11,6,6,24,18,43.47826086956522,27.272727272727277,50.0,53.84615384615385,75.86206896551724,29.46451447604407,29.46451447604407,38.983050847457626,36.0655737704918,49.15254237288136,31.14754098360656,78.06,112.73379451703818,97.36100435562388,55.932203389830505,61.31549609810479
E2016_051_b,BAS,MIL,86,5,4,17,11,4,12,37,21,8,14,15,14,5,5,21,10,27.272727272727277,43.47826086956522,53.84615384615385,50.0,84.21052631578948,30.74558032282859,28.183448629259544,36.0655737704918,38.983050847457626,31.14754098360656,49.15254237288136,78.06,97.36100435562388,112.73379451703818,49.18032786885246,54.786620530565166
E2016_052_a,TEL,ULK,75,12,12,10,25,12,17,32,28,10,17,19,13,6,10,19,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_052_b,ULK,TEL,52,4,5,11,17,12,4,21,37,14,8,14,15,5,5,10,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_053_a,DAR,CSK,72,2,0,14,13,5,11,24,30,8,12,8,15,7,3,14,16,47.61904761904762,33.333333333333336,55.88235294117647,55.26315789473684,76.66666666666667,32.166752444673186,33.45342254246011,38.18181818181818,38.70967741935484,54.54545454545455,33.87096774193548,77.72,117.0869788986104,106.79361811631496,61.81818181818182,66.71554252199414
E2016_053_b,CSK,DAR,91,6,8,19,21,9,19,28,24,10,12,16,14,5,11,13,19,33.333333333333336,47.61904761904762,55.26315789473684,55.88235294117647,80.95238095238095,33.45342254246011,32.166752444673186,38.70967741935484,38.18181818181818,33.87096774193548,54.54545454545455,77.72,106.79361811631496,117.0869788986104,53.2258064516129,58.253790005614825
E2016_054_a,OLY,BAR,87,3,7,10,21,17,7,28,20,16,7,13,7,2,8,17,20,27.272727272727277,26.666666666666668,48.27586206896552,35.13513513513514,57.142857142857146,28.368794326241133,22.69503546099291,53.2258064516129,28.846153846153847,11.290322580645162,34.61538461538461,70.5,83.68794326241135,73.75886524822695,44.354838709677416,45.32882606023356
E2016_054_b,BAR,OLY,92,5,2,11,11,4,13,25,21,7,10,10,8,4,5,15,22,26.666666666666668,27.272727272727277,35.13513513513514,48.27586206896552,77.77777777777777,22.69503546099291,28.368794326241133,28.846153846153847,53.2258064516129,34.61538461538461,11.290322580645162,70.5,73.75886524822695,83.68794326241135,36.53846153846154,43.39118825100133
E2016_055_a,MAD,PAN,90,8,6,21,19,19,9,24,28,12,10,14,16,11,5,19,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_055_b,PAN,MAD,83,12,12,25,10,17,12,28,32,17,10,13,19,10,6,18,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_056_a,ZAL,GAL,86,2,5,11,11,13,4,21,25,10,7,8,10,5,4,22,15,52.94117647058823,40.0,58.13953488372093,48.78048780487805,62.5,28.91844997108155,26.026604973973395,28.33333333333333,32.78688524590164,26.666666666666668,19.672131147540984,69.16,125.79525737420477,108.4441873915558,64.16666666666667,64.88663484486872
E2016_056_b,GAL,ZAL,89,7,3,21,10,7,17,20,28,7,16,7,13,8,2,20,17,40.0,52.94117647058823,48.78048780487805,58.13953488372093,91.66666666666669,26.026604973973395,28.91844997108155,32.78688524590164,28.33333333333333,19.672131147540984,26.666666666666668,69.16,108.4441873915558,125.79525737420477,52.459016393442624,56.578153289076646
E2016_057_a,RED,MIL,79,9,2,10,10,8,2,27,26,9,3,10,16,7,2,15,17,40.74074074074074,40.0,50.0,43.75,85.71428571428571,23.535564853556487,18.305439330543937,41.53846153846154,17.24137931034483,21.53846153846154,34.48275862068966,76.47999999999999,108.52510460251048,91.52719665271968,54.61538461538461,58.31928049465992
E2016_057_b,MIL,RED,88,6,10,20,16,5,6,26,23,10,8,16,17,7,9,14,14,40.0,40.74074074074074,43.75,50.0,80.0,20.920502092050214,23.535564853556487,17.24137931034483,41.53846153846154,34.48275862068966,21.53846153846154,76.47999999999999,91.52719665271968,108.52510460251048,46.55172413793103,52.395209580838326
E2016_058_a,ULK,IST,77,2,23,14,14,12,10,23,25,10,8,18,16,7,13,18,25,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_058_b,IST,ULK,104,18,2,12,12,10,16,18,17,9,11,10,10,4,5,34,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_059_a,BAS,BAM,76,10,6,16,20,6,5,23,26,8,10,17,16,9,7,14,14,25.0,45.45454545454545,56.75675675675676,44.44444444444444,90.0,25.11898466419884,30.40719196192491,43.07692307692308,37.93103448275862,30.76923076923077,29.310344827586206,75.64,107.08619777895294,97.83183500793233,48.46153846153846,54.87804878048781
E2016_059_b,BAM,BAS,78,2,9,10,10,2,8,26,27,3,9,16,10,2,7,17,15,45.45454545454545,25.0,44.44444444444444,56.75675675675676,70.58823529411765,30.40719196192491,23.79693283976732,37.93103448275862,43.07692307692308,29.310344827586206,30.76923076923077,75.64,97.83183500793233,107.08619777895294,53.44827586206897,56.50580329871716
E2016_060_a,UNK,TEL,99,2,18,12,12,16,10,17,18,11,9,10,10,5,4,21,34,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_060_b,TEL,UNK,87,23,2,14,14,10,12,25,23,8,10,16,18,13,7,25,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_061_a,CSK,ZAL,83,2,13,18,16,5,4,21,22,11,7,18,16,4,10,24,20,47.05882352941177,40.0,50.0,47.5,86.04651162790698,32.13711837171933,42.849491162292445,33.333333333333336,38.46153846153846,84.31372549019608,40.0,74.68,127.20942688805567,115.15800749866094,56.86274509803921,67.93478260869566
E2016_061_b,ZAL,CSK,87,13,6,11,19,16,11,25,18,12,8,14,11,5,6,23,16,40.0,47.05882352941177,47.5,50.0,69.23076923076923,42.849491162292445,32.13711837171933,38.46153846153846,33.333333333333336,40.0,84.31372549019608,74.68,115.15800749866094,127.20942688805567,52.30769230769231,56.25327053898483
E2016_062_a,BAR,MAD,52,2,9,15,13,4,4,32,25,7,8,18,13,4,6,10,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_062_b,MAD,BAR,87,2,0,16,8,4,9,21,25,3,8,8,13,5,3,21,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_063_a,GAL,DAR,75,6,13,19,11,11,16,18,25,8,12,11,14,6,5,16,23,41.1764705882353,45.16129032258065,58.69565217391305,41.37931034482759,55.55555555555556,22.06531332744925,33.83348043542218,26.984126984126984,51.66666666666666,28.571428571428573,26.666666666666668,67.98,125.0367755222124,119.15269196822594,59.523809523809526,59.92667794698252
E2016_063_b,DAR,GAL,91,13,2,16,18,4,5,22,21,7,11,16,18,10,4,20,24,45.16129032258065,41.1764705882353,41.37931034482759,58.69565217391305,93.75,33.83348043542218,22.06531332744925,51.66666666666666,26.984126984126984,26.666666666666668,28.571428571428573,67.98,119.15269196822594,125.0367755222124,55.0,60.41169451073985
E2016_064_a,PAN,OLY,84,0,2,8,16,9,4,25,21,8,3,13,8,3,5,14,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_064_b,OLY,PAN,59,9,2,13,15,4,4,25,32,8,7,13,18,6,4,15,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_065_a,IST,RED,80,8,6,12,18,15,8,20,26,17,8,10,11,10,8,18,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_065_b,RED,IST,83,13,16,16,13,11,7,27,26,8,8,14,17,9,10,15,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_066_a,MIL,ULK,70,16,13,13,16,7,11,26,27,8,8,17,14,10,9,18,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_066_b,ULK,MIL,88,6,8,18,12,8,15,26,20,8,17,11,10,8,10,17,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_067_a,OLY,TEL,79,6,7,14,7,6,10,20,23,6,7,6,10,6,3,13,15,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_067_b,TEL,OLY,74,4,0,11,14,11,9,29,25,9,5,12,11,7,8,19,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_068_a,MAD,UNK,102,11,5,21,7,17,12,25,20,15,14,10,17,10,6,24,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_068_b,UNK,MAD,73,0,4,14,11,9,11,25,29,5,9,11,12,8,7,17,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2016_069_a,ZAL,BAM,86,0,0,4,20,14,13,14,22,14,12,14,15,4,8,21,17,45.833333333333336,31.25,42.85714285714285,62.5,94.44444444444444,35.34111862323294,32.26797787338659,36.36363636363637,33.333333333333336,27.272727272727277,43.75,65.08000000000001,132.1450522433927,110.63306699446832,52.27272727272727,58.17099567099567
E2016_069_b,BAM,ZAL,74,2,7,11,15,6,14,25,28,6,11,16,13,6,5,17,13,31.25,45.833333333333336,62.5,42.85714285714285,80.95238095238095,32.26797787338659,35.34111862323294,33.333333333333336,36.36363636363637,43.75,27.272727272727277,65.08000000000001,110.63306699446832,132.1450522433927,57.29166666666666,62.893081761006286
E2016_070_a,CSK,BAS,95,0,0,20,4,13,14,22,14,12,14,15,14,8,4,17,21,48.0,45.0,56.25,48.83720930232558,81.48148148148148,27.88339670468948,20.278833967046893,34.24657534246575,31.746031746031747,36.98630136986301,28.571428571428573,78.9,141.95183776932825,106.4638783269962,61.64383561643836,65.97549481621112
E2016_070_b,BAS,CSK,81,7,2,15,11,14,6,28,25,11,6,13,16,5,6,13,17,45.0,48.0,48.83720930232558,56.25,83.33333333333333,20.278833967046893,27.88339670468948,31.746031746031747,34.24657534246575,28.571428571428573,36.98630136986301,78.9,106.4638783269962,141.95183776932825,54.76190476190476,59.22165820642978
